inv_t4_u000460000Traces_fitting.csv,1.22123,10.29506,-1.37246,14.17388,-1.37957,12.37901,1.08937,16.06086,0.0146857,0.0092951
inv_t4_u000465000Traces_fitting.csv,1.23212,10.27723,-1.39098,14.2902,-1.41801,12.33281,1.12237,16.31433,0.0143408,0.0086539
inv_t4_u000470000Traces_fitting.csv,1.24209,10.26182,-1.40839,14.39829,-1.45713,12.29118,1.15457,16.53028,0.0140171,0.0083672
inv_t4_u000475000Traces_fitting.csv,1.25091,10.24869,-1.42457,14.49951,-1.49328,12.25547,1.18289,16.71229,0.0137216,0.0085432
inv_t4_u000480000Traces_fitting.csv,1.25893,10.23737,-1.43951,14.59443,-1.52454,12.22536,1.20601,16.86574,0.0134618,0.0090316
inv_t4_u000485000Traces_fitting.csv,1.266,10.22772,-1.45325,14.68419,-1.55048,12.20046,1.22417,16.99734,0.0132363,0.0096322
inv_t4_u000490000Traces_fitting.csv,1.2722,10.21952,-1.46587,14.76953,-1.57163,12.17998,1.23823,17.11265,0.0130437,0.0102214
inv_t4_u000495000Traces_fitting.csv,1.27779,10.21249,-1.47747,14.8509,-1.58875,12.16294,1.24908,17.21569,0.0128828,0.0107468
inv_t4_u000500000Traces_fitting.csv,1.28249,10.20661,-1.48815,14.92923,-1.60254,12.14904,1.25755,17.30989,0.0127471,0.0111943
inv_t4_u000520000Traces_fitting.csv,1.29559,10.19105,-1.52322,15.21799,-1.63596,12.11364,1.27721,17.63112,0.0124182,0.0123533
inv_t4_u000540000Traces_fitting.csv,1.30246,10.1836,-1.54926,15.47993,-1.65041,12.09683,1.28591,17.90435,0.0123245,0.012911
inv_t4_u000560000Traces_fitting.csv,1.30561,10.18037,-1.5691,15.72505,-1.65622,12.08902,1.29023,18.15365,0.0123534,0.0131932
inv_t4_u000580000Traces_fitting.csv,1.30656,10.17924,-1.5845,15.9589,-1.65786,12.08566,1.29256,18.38896,0.0124402,0.0133426
inv_t4_u000600000Traces_fitting.csv,1.30626,10.17906,-1.59662,16.18481,-1.6575,12.08444,1.29387,18.61522,0.0125499,0.013425
inv_t4_u000620000Traces_fitting.csv,1.30523,10.17924,-1.60624,16.40493,-1.65628,12.08421,1.29464,18.83523,0.0126696,0.0134715
inv_t4_u000640000Traces_fitting.csv,1.3039,10.17949,-1.61392,16.62069,-1.65476,12.08439,1.2951,19.05074,0.012792,0.0134997
inv_t4_u000660000Traces_fitting.csv,1.30258,10.1797,-1.62009,16.83312,-1.65328,12.08467,1.29543,19.2629,0.012917,0.013518
inv_t4_u000680000Traces_fitting.csv,1.30135,10.17983,-1.62506,17.04295,-1.65195,12.08497,1.29561,19.47249,0.0130338,0.0135298
inv_t4_u000700000Traces_fitting.csv,1.30039,10.17992,-1.62907,17.25077,-1.65084,12.08523,1.29575,19.68011,0.0131379,0.0135392
